algorithm,function_index,dimension,instance_index,budget,seed
DIRECT_L,12,20,24,20000,21480832
DIRECT_L,12,20,25,20000,21480833
DIRECT_L,12,20,26,20000,21480834
DIRECT_L,12,20,27,20000,21480835
DIRECT_L,12,20,28,20000,21480836
DIRECT_L,12,20,29,20000,21480837
DIRECT_L,12,20,30,20000,21480838
DIRECT_L,13,20,21,20000,21580829
DIRECT_L,13,20,22,20000,21580830
DIRECT_L,13,20,23,20000,21580831
DIRECT_L,13,20,24,20000,21580832
DIRECT_L,13,20,25,20000,21580833
DIRECT_L,13,20,26,20000,21580834
DIRECT_L,13,20,27,20000,21580835
DIRECT_L,13,20,28,20000,21580836
DIRECT_L,13,20,29,20000,21580837
DIRECT_L,13,20,30,20000,21580838
DIRECT_L,14,20,21,20000,21680829
DIRECT_L,14,20,22,20000,21680830
DIRECT_L,14,20,23,20000,21680831
DIRECT_L,14,20,24,20000,21680832
DIRECT_L,14,20,25,20000,21680833
DIRECT_L,14,20,26,20000,21680834
DIRECT_L,14,20,27,20000,21680835
DIRECT_L,14,20,28,20000,21680836
DIRECT_L,14,20,29,20000,21680837
DIRECT_L,14,20,30,20000,21680838
DIRECT_L,15,20,21,20000,21780829
DIRECT_L,15,20,22,20000,21780830
DIRECT_L,15,20,23,20000,21780831
DIRECT_L,15,20,24,20000,21780832
DIRECT_L,15,20,25,20000,21780833
DIRECT_L,15,20,26,20000,21780834
DIRECT_L,15,20,27,20000,21780835
DIRECT_L,15,20,28,20000,21780836
DIRECT_L,15,20,29,20000,21780837
DIRECT_L,15,20,30,20000,21780838
DIRECT_L,16,20,21,20000,21880829
DIRECT_L,16,20,22,20000,21880830
DIRECT_L,16,20,23,20000,21880831
DIRECT_L,16,20,24,20000,21880832
DIRECT_L,16,20,25,20000,21880833
DIRECT_L,16,20,26,20000,21880834
DIRECT_L,16,20,27,20000,21880835
DIRECT_L,16,20,28,20000,21880836
DIRECT_L,16,20,29,20000,21880837
DIRECT_L,16,20,30,20000,21880838
DIRECT_L,17,20,21,20000,21980829
DIRECT_L,17,20,22,20000,21980830
DIRECT_L,17,20,23,20000,21980831
DIRECT_L,17,20,24,20000,21980832
DIRECT_L,17,20,25,20000,21980833
DIRECT_L,17,20,26,20000,21980834
DIRECT_L,17,20,27,20000,21980835
DIRECT_L,17,20,28,20000,21980836
DIRECT_L,17,20,29,20000,21980837
DIRECT_L,17,20,30,20000,21980838
DIRECT_L,18,20,21,20000,22080829
DIRECT_L,18,20,22,20000,22080830
DIRECT_L,18,20,23,20000,22080831
DIRECT_L,18,20,24,20000,22080832
DIRECT_L,18,20,25,20000,22080833
DIRECT_L,18,20,26,20000,22080834
DIRECT_L,18,20,27,20000,22080835
DIRECT_L,18,20,28,20000,22080836
DIRECT_L,18,20,29,20000,22080837
DIRECT_L,18,20,30,20000,22080838
DIRECT_L,19,20,21,20000,22180829
DIRECT_L,19,20,22,20000,22180830
DIRECT_L,19,20,23,20000,22180831
DIRECT_L,19,20,24,20000,22180832
DIRECT_L,19,20,25,20000,22180833
DIRECT_L,19,20,26,20000,22180834
DIRECT_L,19,20,27,20000,22180835
DIRECT_L,19,20,28,20000,22180836
DIRECT_L,19,20,29,20000,22180837
DIRECT_L,19,20,30,20000,22180838
DIRECT_L,20,20,21,20000,22280829
DIRECT_L,20,20,22,20000,22280830
DIRECT_L,20,20,23,20000,22280831
DIRECT_L,20,20,24,20000,22280832
DIRECT_L,20,20,25,20000,22280833
DIRECT_L,20,20,26,20000,22280834
DIRECT_L,20,20,27,20000,22280835
DIRECT_L,20,20,28,20000,22280836
DIRECT_L,20,20,29,20000,22280837
DIRECT_L,20,20,30,20000,22280838
DIRECT_L,21,20,21,20000,22380829
DIRECT_L,21,20,22,20000,22380830
DIRECT_L,21,20,23,20000,22380831
DIRECT_L,21,20,24,20000,22380832
DIRECT_L,21,20,25,20000,22380833
DIRECT_L,21,20,26,20000,22380834
DIRECT_L,21,20,27,20000,22380835
DIRECT_L,21,20,28,20000,22380836
DIRECT_L,21,20,29,20000,22380837
DIRECT_L,21,20,30,20000,22380838
DIRECT_L,22,20,21,20000,22480829
DIRECT_L,22,20,22,20000,22480830
DIRECT_L,22,20,23,20000,22480831
DIRECT_L,22,20,24,20000,22480832
DIRECT_L,22,20,25,20000,22480833
DIRECT_L,22,20,26,20000,22480834
DIRECT_L,22,20,27,20000,22480835
DIRECT_L,22,20,28,20000,22480836
DIRECT_L,22,20,29,20000,22480837
DIRECT_L,22,20,30,20000,22480838
DIRECT_L,23,20,21,20000,22580829
DIRECT_L,23,20,22,20000,22580830
DIRECT_L,23,20,23,20000,22580831
DIRECT_L,23,20,24,20000,22580832
DIRECT_L,23,20,25,20000,22580833
DIRECT_L,23,20,26,20000,22580834
DIRECT_L,23,20,27,20000,22580835
DIRECT_L,23,20,28,20000,22580836
DIRECT_L,23,20,29,20000,22580837
DIRECT_L,23,20,30,20000,22580838
DIRECT_L,24,20,21,20000,22680829
DIRECT_L,24,20,22,20000,22680830
DIRECT_L,24,20,23,20000,22680831
DIRECT_L,24,20,24,20000,22680832
DIRECT_L,24,20,25,20000,22680833
DIRECT_L,24,20,26,20000,22680834
DIRECT_L,24,20,27,20000,22680835
DIRECT_L,24,20,28,20000,22680836
DIRECT_L,24,20,29,20000,22680837
DIRECT_L,24,20,30,20000,22680838
MS_LBFGSB,1,5,21,5000,20365829
MS_LBFGSB,1,5,22,5000,20365830
MS_LBFGSB,1,5,23,5000,20365831
MS_LBFGSB,1,5,24,5000,20365832
MS_LBFGSB,1,5,25,5000,20365833
MS_LBFGSB,1,5,26,5000,20365834
MS_LBFGSB,1,5,27,5000,20365835
MS_LBFGSB,1,5,28,5000,20365836
MS_LBFGSB,1,5,29,5000,20365837
MS_LBFGSB,1,5,30,5000,20365838
MS_LBFGSB,2,5,21,5000,20465829
MS_LBFGSB,2,5,22,5000,20465830
MS_LBFGSB,2,5,23,5000,20465831
MS_LBFGSB,2,5,24,5000,20465832
MS_LBFGSB,2,5,25,5000,20465833
MS_LBFGSB,2,5,26,5000,20465834
MS_LBFGSB,2,5,27,5000,20465835
MS_LBFGSB,2,5,28,5000,20465836
MS_LBFGSB,2,5,29,5000,20465837
MS_LBFGSB,2,5,30,5000,20465838
MS_LBFGSB,3,5,21,5000,20565829
MS_LBFGSB,3,5,22,5000,20565830
MS_LBFGSB,3,5,23,5000,20565831
MS_LBFGSB,3,5,24,5000,20565832
MS_LBFGSB,3,5,25,5000,20565833
MS_LBFGSB,3,5,26,5000,20565834
MS_LBFGSB,3,5,27,5000,20565835
MS_LBFGSB,3,5,28,5000,20565836
MS_LBFGSB,3,5,29,5000,20565837
MS_LBFGSB,3,5,30,5000,20565838
MS_LBFGSB,4,5,21,5000,20665829
MS_LBFGSB,4,5,22,5000,20665830
MS_LBFGSB,4,5,23,5000,20665831
MS_LBFGSB,4,5,24,5000,20665832
MS_LBFGSB,4,5,25,5000,20665833
MS_LBFGSB,4,5,26,5000,20665834
MS_LBFGSB,4,5,27,5000,20665835
MS_LBFGSB,4,5,28,5000,20665836
MS_LBFGSB,4,5,29,5000,20665837
MS_LBFGSB,4,5,30,5000,20665838
MS_LBFGSB,5,5,21,5000,20765829
MS_LBFGSB,5,5,22,5000,20765830
MS_LBFGSB,5,5,23,5000,20765831
MS_LBFGSB,5,5,24,5000,20765832
MS_LBFGSB,5,5,25,5000,20765833
MS_LBFGSB,5,5,26,5000,20765834
MS_LBFGSB,5,5,27,5000,20765835
MS_LBFGSB,5,5,28,5000,20765836
MS_LBFGSB,5,5,29,5000,20765837
MS_LBFGSB,5,5,30,5000,20765838
MS_LBFGSB,6,5,21,5000,20865829
MS_LBFGSB,6,5,22,5000,20865830
MS_LBFGSB,6,5,23,5000,20865831
MS_LBFGSB,6,5,24,5000,20865832
MS_LBFGSB,6,5,25,5000,20865833
MS_LBFGSB,6,5,26,5000,20865834
MS_LBFGSB,6,5,27,5000,20865835
MS_LBFGSB,6,5,28,5000,20865836
MS_LBFGSB,6,5,29,5000,20865837
MS_LBFGSB,6,5,30,5000,20865838
MS_LBFGSB,7,5,21,5000,20965829
MS_LBFGSB,7,5,22,5000,20965830
MS_LBFGSB,7,5,23,5000,20965831
MS_LBFGSB,7,5,24,5000,20965832
MS_LBFGSB,7,5,25,5000,20965833
MS_LBFGSB,7,5,26,5000,20965834
MS_LBFGSB,7,5,27,5000,20965835
MS_LBFGSB,7,5,28,5000,20965836
MS_LBFGSB,7,5,29,5000,20965837
MS_LBFGSB,7,5,30,5000,20965838
MS_LBFGSB,8,5,21,5000,21065829
MS_LBFGSB,8,5,22,5000,21065830
MS_LBFGSB,8,5,23,5000,21065831
MS_LBFGSB,8,5,24,5000,21065832
MS_LBFGSB,8,5,25,5000,21065833
MS_LBFGSB,8,5,26,5000,21065834
MS_LBFGSB,8,5,27,5000,21065835
MS_LBFGSB,8,5,28,5000,21065836
MS_LBFGSB,8,5,29,5000,21065837
MS_LBFGSB,8,5,30,5000,21065838
MS_LBFGSB,9,5,21,5000,21165829
MS_LBFGSB,9,5,22,5000,21165830
MS_LBFGSB,9,5,23,5000,21165831
MS_LBFGSB,9,5,24,5000,21165832
MS_LBFGSB,9,5,25,5000,21165833
MS_LBFGSB,9,5,26,5000,21165834
MS_LBFGSB,9,5,27,5000,21165835
MS_LBFGSB,9,5,28,5000,21165836
MS_LBFGSB,9,5,29,5000,21165837
MS_LBFGSB,9,5,30,5000,21165838
MS_LBFGSB,10,5,21,5000,21265829
MS_LBFGSB,10,5,22,5000,21265830
MS_LBFGSB,10,5,23,5000,21265831
MS_LBFGSB,10,5,24,5000,21265832
MS_LBFGSB,10,5,25,5000,21265833
MS_LBFGSB,10,5,26,5000,21265834
MS_LBFGSB,10,5,27,5000,21265835
MS_LBFGSB,10,5,28,5000,21265836
MS_LBFGSB,10,5,29,5000,21265837
MS_LBFGSB,10,5,30,5000,21265838
MS_LBFGSB,11,5,21,5000,21365829
MS_LBFGSB,11,5,22,5000,21365830
MS_LBFGSB,11,5,23,5000,21365831
MS_LBFGSB,11,5,24,5000,21365832
MS_LBFGSB,11,5,25,5000,21365833
MS_LBFGSB,11,5,26,5000,21365834
MS_LBFGSB,11,5,27,5000,21365835
MS_LBFGSB,11,5,28,5000,21365836
MS_LBFGSB,11,5,29,5000,21365837
MS_LBFGSB,11,5,30,5000,21365838
MS_LBFGSB,12,5,21,5000,21465829
MS_LBFGSB,12,5,22,5000,21465830
MS_LBFGSB,12,5,23,5000,21465831
MS_LBFGSB,12,5,24,5000,21465832
MS_LBFGSB,12,5,25,5000,21465833
MS_LBFGSB,12,5,26,5000,21465834
MS_LBFGSB,12,5,27,5000,21465835
MS_LBFGSB,12,5,28,5000,21465836
MS_LBFGSB,12,5,29,5000,21465837
MS_LBFGSB,12,5,30,5000,21465838
MS_LBFGSB,13,5,21,5000,21565829
MS_LBFGSB,13,5,22,5000,21565830
MS_LBFGSB,13,5,23,5000,21565831
MS_LBFGSB,13,5,24,5000,21565832
MS_LBFGSB,13,5,25,5000,21565833
MS_LBFGSB,13,5,26,5000,21565834
MS_LBFGSB,13,5,27,5000,21565835
MS_LBFGSB,13,5,28,5000,21565836
MS_LBFGSB,13,5,29,5000,21565837
MS_LBFGSB,13,5,30,5000,21565838
MS_LBFGSB,14,5,21,5000,21665829
MS_LBFGSB,14,5,22,5000,21665830
MS_LBFGSB,14,5,23,5000,21665831
MS_LBFGSB,14,5,24,5000,21665832
MS_LBFGSB,14,5,25,5000,21665833
MS_LBFGSB,14,5,26,5000,21665834
MS_LBFGSB,14,5,27,5000,21665835
MS_LBFGSB,14,5,28,5000,21665836
MS_LBFGSB,14,5,29,5000,21665837
MS_LBFGSB,14,5,30,5000,21665838
MS_LBFGSB,15,5,21,5000,21765829
MS_LBFGSB,15,5,22,5000,21765830
MS_LBFGSB,15,5,23,5000,21765831
MS_LBFGSB,15,5,24,5000,21765832
MS_LBFGSB,15,5,25,5000,21765833
MS_LBFGSB,15,5,26,5000,21765834
MS_LBFGSB,15,5,27,5000,21765835
MS_LBFGSB,15,5,28,5000,21765836
MS_LBFGSB,15,5,29,5000,21765837
MS_LBFGSB,15,5,30,5000,21765838
MS_LBFGSB,16,5,21,5000,21865829
MS_LBFGSB,16,5,22,5000,21865830
MS_LBFGSB,16,5,23,5000,21865831
MS_LBFGSB,16,5,24,5000,21865832
MS_LBFGSB,16,5,25,5000,21865833
MS_LBFGSB,16,5,26,5000,21865834
MS_LBFGSB,16,5,27,5000,21865835
MS_LBFGSB,16,5,28,5000,21865836
MS_LBFGSB,16,5,29,5000,21865837
MS_LBFGSB,16,5,30,5000,21865838
MS_LBFGSB,17,5,21,5000,21965829
MS_LBFGSB,17,5,22,5000,21965830
MS_LBFGSB,17,5,23,5000,21965831
MS_LBFGSB,17,5,24,5000,21965832
MS_LBFGSB,17,5,25,5000,21965833
MS_LBFGSB,17,5,26,5000,21965834
MS_LBFGSB,17,5,27,5000,21965835
MS_LBFGSB,17,5,28,5000,21965836
MS_LBFGSB,17,5,29,5000,21965837
MS_LBFGSB,17,5,30,5000,21965838
MS_LBFGSB,18,5,21,5000,22065829
MS_LBFGSB,18,5,22,5000,22065830
MS_LBFGSB,18,5,23,5000,22065831
MS_LBFGSB,18,5,24,5000,22065832
MS_LBFGSB,18,5,25,5000,22065833
MS_LBFGSB,18,5,26,5000,22065834
MS_LBFGSB,18,5,27,5000,22065835
MS_LBFGSB,18,5,28,5000,22065836
MS_LBFGSB,18,5,29,5000,22065837
MS_LBFGSB,18,5,30,5000,22065838
MS_LBFGSB,19,5,21,5000,22165829
MS_LBFGSB,19,5,22,5000,22165830
MS_LBFGSB,19,5,23,5000,22165831
MS_LBFGSB,19,5,24,5000,22165832
MS_LBFGSB,19,5,25,5000,22165833
MS_LBFGSB,19,5,26,5000,22165834
MS_LBFGSB,19,5,27,5000,22165835
MS_LBFGSB,19,5,28,5000,22165836
MS_LBFGSB,19,5,29,5000,22165837
MS_LBFGSB,19,5,30,5000,22165838
MS_LBFGSB,20,5,21,5000,22265829
MS_LBFGSB,20,5,22,5000,22265830
MS_LBFGSB,20,5,23,5000,22265831
MS_LBFGSB,20,5,24,5000,22265832
MS_LBFGSB,20,5,25,5000,22265833
MS_LBFGSB,20,5,26,5000,22265834
MS_LBFGSB,20,5,27,5000,22265835
MS_LBFGSB,20,5,28,5000,22265836
MS_LBFGSB,20,5,29,5000,22265837
MS_LBFGSB,20,5,30,5000,22265838
MS_LBFGSB,21,5,21,5000,22365829
MS_LBFGSB,21,5,22,5000,22365830
MS_LBFGSB,21,5,23,5000,22365831
MS_LBFGSB,21,5,24,5000,22365832
MS_LBFGSB,21,5,25,5000,22365833
MS_LBFGSB,21,5,26,5000,22365834
MS_LBFGSB,21,5,27,5000,22365835
MS_LBFGSB,21,5,28,5000,22365836
MS_LBFGSB,21,5,29,5000,22365837
MS_LBFGSB,21,5,30,5000,22365838
MS_LBFGSB,22,5,21,5000,22465829
MS_LBFGSB,22,5,22,5000,22465830
MS_LBFGSB,22,5,23,5000,22465831
MS_LBFGSB,22,5,24,5000,22465832
MS_LBFGSB,22,5,25,5000,22465833
MS_LBFGSB,22,5,26,5000,22465834
MS_LBFGSB,22,5,27,5000,22465835
MS_LBFGSB,22,5,28,5000,22465836
MS_LBFGSB,22,5,29,5000,22465837
MS_LBFGSB,22,5,30,5000,22465838
MS_LBFGSB,23,5,21,5000,22565829
MS_LBFGSB,23,5,22,5000,22565830
MS_LBFGSB,23,5,23,5000,22565831
MS_LBFGSB,23,5,24,5000,22565832
MS_LBFGSB,23,5,25,5000,22565833
MS_LBFGSB,23,5,26,5000,22565834
MS_LBFGSB,23,5,27,5000,22565835
MS_LBFGSB,23,5,28,5000,22565836
MS_LBFGSB,23,5,29,5000,22565837
MS_LBFGSB,23,5,30,5000,22565838
MS_LBFGSB,24,5,21,5000,22665829
MS_LBFGSB,24,5,22,5000,22665830
MS_LBFGSB,24,5,23,5000,22665831
MS_LBFGSB,24,5,24,5000,22665832
MS_LBFGSB,24,5,25,5000,22665833
MS_LBFGSB,24,5,26,5000,22665834
MS_LBFGSB,24,5,27,5000,22665835
MS_LBFGSB,24,5,28,5000,22665836
MS_LBFGSB,24,5,29,5000,22665837
MS_LBFGSB,24,5,30,5000,22665838
MS_LBFGSB,1,20,21,20000,20380829
MS_LBFGSB,1,20,22,20000,20380830
MS_LBFGSB,1,20,23,20000,20380831
MS_LBFGSB,1,20,24,20000,20380832
MS_LBFGSB,1,20,25,20000,20380833
MS_LBFGSB,1,20,26,20000,20380834
MS_LBFGSB,1,20,27,20000,20380835
MS_LBFGSB,1,20,28,20000,20380836
MS_LBFGSB,1,20,29,20000,20380837
MS_LBFGSB,1,20,30,20000,20380838
MS_LBFGSB,2,20,21,20000,20480829
MS_LBFGSB,2,20,22,20000,20480830
MS_LBFGSB,2,20,23,20000,20480831
MS_LBFGSB,2,20,24,20000,20480832
MS_LBFGSB,2,20,25,20000,20480833
MS_LBFGSB,2,20,26,20000,20480834
MS_LBFGSB,2,20,27,20000,20480835
MS_LBFGSB,2,20,28,20000,20480836
MS_LBFGSB,2,20,29,20000,20480837
MS_LBFGSB,2,20,30,20000,20480838
MS_LBFGSB,3,20,21,20000,20580829
MS_LBFGSB,3,20,22,20000,20580830
MS_LBFGSB,3,20,23,20000,20580831
MS_LBFGSB,3,20,24,20000,20580832
MS_LBFGSB,3,20,25,20000,20580833
MS_LBFGSB,3,20,26,20000,20580834
MS_LBFGSB,3,20,27,20000,20580835
MS_LBFGSB,3,20,28,20000,20580836
MS_LBFGSB,3,20,29,20000,20580837
MS_LBFGSB,3,20,30,20000,20580838
MS_LBFGSB,4,20,21,20000,20680829
MS_LBFGSB,4,20,22,20000,20680830
MS_LBFGSB,4,20,23,20000,20680831
MS_LBFGSB,4,20,24,20000,20680832
MS_LBFGSB,4,20,25,20000,20680833
MS_LBFGSB,4,20,26,20000,20680834
MS_LBFGSB,4,20,27,20000,20680835
MS_LBFGSB,4,20,28,20000,20680836
MS_LBFGSB,4,20,29,20000,20680837
MS_LBFGSB,4,20,30,20000,20680838
MS_LBFGSB,5,20,21,20000,20780829
MS_LBFGSB,5,20,22,20000,20780830
MS_LBFGSB,5,20,23,20000,20780831
MS_LBFGSB,5,20,24,20000,20780832
MS_LBFGSB,5,20,25,20000,20780833
MS_LBFGSB,5,20,26,20000,20780834
MS_LBFGSB,5,20,27,20000,20780835
MS_LBFGSB,5,20,28,20000,20780836
MS_LBFGSB,5,20,29,20000,20780837
MS_LBFGSB,5,20,30,20000,20780838
MS_LBFGSB,6,20,21,20000,20880829
MS_LBFGSB,6,20,22,20000,20880830
MS_LBFGSB,6,20,23,20000,20880831
MS_LBFGSB,6,20,24,20000,20880832
MS_LBFGSB,6,20,25,20000,20880833
MS_LBFGSB,6,20,26,20000,20880834
MS_LBFGSB,6,20,27,20000,20880835
MS_LBFGSB,6,20,28,20000,20880836
MS_LBFGSB,6,20,29,20000,20880837
MS_LBFGSB,6,20,30,20000,20880838
MS_LBFGSB,7,20,21,20000,20980829
MS_LBFGSB,7,20,22,20000,20980830
MS_LBFGSB,7,20,23,20000,20980831
MS_LBFGSB,7,20,24,20000,20980832
MS_LBFGSB,7,20,25,20000,20980833
MS_LBFGSB,7,20,26,20000,20980834
MS_LBFGSB,7,20,27,20000,20980835
MS_LBFGSB,7,20,28,20000,20980836
MS_LBFGSB,7,20,29,20000,20980837
MS_LBFGSB,7,20,30,20000,20980838
MS_LBFGSB,8,20,21,20000,21080829
MS_LBFGSB,8,20,22,20000,21080830
MS_LBFGSB,8,20,23,20000,21080831
MS_LBFGSB,8,20,24,20000,21080832
MS_LBFGSB,8,20,25,20000,21080833
MS_LBFGSB,8,20,26,20000,21080834
MS_LBFGSB,8,20,27,20000,21080835
MS_LBFGSB,8,20,28,20000,21080836
MS_LBFGSB,8,20,29,20000,21080837
MS_LBFGSB,8,20,30,20000,21080838
MS_LBFGSB,9,20,21,20000,21180829
MS_LBFGSB,9,20,22,20000,21180830
MS_LBFGSB,9,20,23,20000,21180831
MS_LBFGSB,9,20,24,20000,21180832
MS_LBFGSB,9,20,25,20000,21180833
MS_LBFGSB,9,20,26,20000,21180834
MS_LBFGSB,9,20,27,20000,21180835
MS_LBFGSB,9,20,28,20000,21180836
MS_LBFGSB,9,20,29,20000,21180837
MS_LBFGSB,9,20,30,20000,21180838
MS_LBFGSB,10,20,21,20000,21280829
MS_LBFGSB,10,20,22,20000,21280830
MS_LBFGSB,10,20,23,20000,21280831
MS_LBFGSB,10,20,24,20000,21280832
MS_LBFGSB,10,20,25,20000,21280833
MS_LBFGSB,10,20,26,20000,21280834
MS_LBFGSB,10,20,27,20000,21280835
MS_LBFGSB,10,20,28,20000,21280836
MS_LBFGSB,10,20,29,20000,21280837
MS_LBFGSB,10,20,30,20000,21280838
MS_LBFGSB,11,20,21,20000,21380829
MS_LBFGSB,11,20,22,20000,21380830
MS_LBFGSB,11,20,23,20000,21380831
MS_LBFGSB,11,20,24,20000,21380832
MS_LBFGSB,11,20,25,20000,21380833
MS_LBFGSB,11,20,26,20000,21380834
MS_LBFGSB,11,20,27,20000,21380835
MS_LBFGSB,11,20,28,20000,21380836
MS_LBFGSB,11,20,29,20000,21380837
MS_LBFGSB,11,20,30,20000,21380838
MS_LBFGSB,12,20,21,20000,21480829
MS_LBFGSB,12,20,22,20000,21480830
MS_LBFGSB,12,20,23,20000,21480831
MS_LBFGSB,12,20,24,20000,21480832
MS_LBFGSB,12,20,25,20000,21480833
MS_LBFGSB,12,20,26,20000,21480834
MS_LBFGSB,12,20,27,20000,21480835
MS_LBFGSB,12,20,28,20000,21480836
MS_LBFGSB,12,20,29,20000,21480837
MS_LBFGSB,12,20,30,20000,21480838
MS_LBFGSB,13,20,21,20000,21580829
MS_LBFGSB,13,20,22,20000,21580830
MS_LBFGSB,13,20,23,20000,21580831
MS_LBFGSB,13,20,24,20000,21580832
MS_LBFGSB,13,20,25,20000,21580833
MS_LBFGSB,13,20,26,20000,21580834
MS_LBFGSB,13,20,27,20000,21580835
MS_LBFGSB,13,20,28,20000,21580836
MS_LBFGSB,13,20,29,20000,21580837
MS_LBFGSB,13,20,30,20000,21580838
MS_LBFGSB,14,20,21,20000,21680829
MS_LBFGSB,14,20,22,20000,21680830
MS_LBFGSB,14,20,23,20000,21680831
MS_LBFGSB,14,20,24,20000,21680832
MS_LBFGSB,14,20,25,20000,21680833
MS_LBFGSB,14,20,26,20000,21680834
MS_LBFGSB,14,20,27,20000,21680835
MS_LBFGSB,14,20,28,20000,21680836
MS_LBFGSB,14,20,29,20000,21680837
MS_LBFGSB,14,20,30,20000,21680838
MS_LBFGSB,15,20,21,20000,21780829
MS_LBFGSB,15,20,22,20000,21780830
MS_LBFGSB,15,20,23,20000,21780831
MS_LBFGSB,15,20,24,20000,21780832
MS_LBFGSB,15,20,25,20000,21780833
MS_LBFGSB,15,20,26,20000,21780834
MS_LBFGSB,15,20,27,20000,21780835
MS_LBFGSB,15,20,28,20000,21780836
MS_LBFGSB,15,20,29,20000,21780837
MS_LBFGSB,15,20,30,20000,21780838
MS_LBFGSB,16,20,21,20000,21880829
MS_LBFGSB,16,20,22,20000,21880830
MS_LBFGSB,16,20,23,20000,21880831
MS_LBFGSB,16,20,24,20000,21880832
MS_LBFGSB,16,20,25,20000,21880833
MS_LBFGSB,16,20,26,20000,21880834
MS_LBFGSB,16,20,27,20000,21880835
MS_LBFGSB,16,20,28,20000,21880836
MS_LBFGSB,16,20,29,20000,21880837
MS_LBFGSB,16,20,30,20000,21880838
MS_LBFGSB,17,20,21,20000,21980829
MS_LBFGSB,17,20,22,20000,21980830
MS_LBFGSB,17,20,23,20000,21980831
MS_LBFGSB,17,20,24,20000,21980832
MS_LBFGSB,17,20,25,20000,21980833
MS_LBFGSB,17,20,26,20000,21980834
MS_LBFGSB,17,20,27,20000,21980835
MS_LBFGSB,17,20,28,20000,21980836
MS_LBFGSB,17,20,29,20000,21980837
MS_LBFGSB,17,20,30,20000,21980838
MS_LBFGSB,18,20,21,20000,22080829
MS_LBFGSB,18,20,22,20000,22080830
MS_LBFGSB,18,20,23,20000,22080831
MS_LBFGSB,18,20,24,20000,22080832
MS_LBFGSB,18,20,25,20000,22080833
MS_LBFGSB,18,20,26,20000,22080834
MS_LBFGSB,18,20,27,20000,22080835
MS_LBFGSB,18,20,28,20000,22080836
MS_LBFGSB,18,20,29,20000,22080837
MS_LBFGSB,18,20,30,20000,22080838
MS_LBFGSB,19,20,21,20000,22180829
MS_LBFGSB,19,20,22,20000,22180830
MS_LBFGSB,19,20,23,20000,22180831
MS_LBFGSB,19,20,24,20000,22180832
MS_LBFGSB,19,20,25,20000,22180833
MS_LBFGSB,19,20,26,20000,22180834
MS_LBFGSB,19,20,27,20000,22180835
MS_LBFGSB,19,20,28,20000,22180836
MS_LBFGSB,19,20,29,20000,22180837
MS_LBFGSB,19,20,30,20000,22180838
MS_LBFGSB,20,20,21,20000,22280829
MS_LBFGSB,20,20,22,20000,22280830
MS_LBFGSB,20,20,23,20000,22280831
MS_LBFGSB,20,20,24,20000,22280832
MS_LBFGSB,20,20,25,20000,22280833
MS_LBFGSB,20,20,26,20000,22280834
MS_LBFGSB,20,20,27,20000,22280835
MS_LBFGSB,20,20,28,20000,22280836
MS_LBFGSB,20,20,29,20000,22280837
MS_LBFGSB,20,20,30,20000,22280838
MS_LBFGSB,21,20,21,20000,22380829
MS_LBFGSB,21,20,22,20000,22380830
MS_LBFGSB,21,20,23,20000,22380831
MS_LBFGSB,21,20,24,20000,22380832
MS_LBFGSB,21,20,25,20000,22380833
MS_LBFGSB,21,20,26,20000,22380834
MS_LBFGSB,21,20,27,20000,22380835
MS_LBFGSB,21,20,28,20000,22380836
MS_LBFGSB,21,20,29,20000,22380837
MS_LBFGSB,21,20,30,20000,22380838
MS_LBFGSB,22,20,21,20000,22480829
MS_LBFGSB,22,20,22,20000,22480830
MS_LBFGSB,22,20,23,20000,22480831
MS_LBFGSB,22,20,24,20000,22480832
MS_LBFGSB,22,20,25,20000,22480833
MS_LBFGSB,22,20,26,20000,22480834
MS_LBFGSB,22,20,27,20000,22480835
MS_LBFGSB,22,20,28,20000,22480836
MS_LBFGSB,22,20,29,20000,22480837
MS_LBFGSB,22,20,30,20000,22480838
MS_LBFGSB,23,20,21,20000,22580829
MS_LBFGSB,23,20,22,20000,22580830
MS_LBFGSB,23,20,23,20000,22580831
MS_LBFGSB,23,20,24,20000,22580832
MS_LBFGSB,23,20,25,20000,22580833
MS_LBFGSB,23,20,26,20000,22580834
MS_LBFGSB,23,20,27,20000,22580835
MS_LBFGSB,23,20,28,20000,22580836
MS_LBFGSB,23,20,29,20000,22580837
MS_LBFGSB,23,20,30,20000,22580838
MS_LBFGSB,24,20,21,20000,22680829
MS_LBFGSB,24,20,22,20000,22680830
MS_LBFGSB,24,20,23,20000,22680831
MS_LBFGSB,24,20,24,20000,22680832
MS_LBFGSB,24,20,25,20000,22680833
MS_LBFGSB,24,20,26,20000,22680834
MS_LBFGSB,24,20,27,20000,22680835
MS_LBFGSB,24,20,28,20000,22680836
MS_LBFGSB,24,20,29,20000,22680837
MS_LBFGSB,24,20,30,20000,22680838
